"nb_threads","pattern","size","value","input_instance","implementation","run_instance","time"
4,uniform-random,16384,123456,2,drake,1,1.608626
4,uniform-random,16384,123456,2,drake,2,1.606111
4,increasing,1024,123456,1,parallel,1,0.186621
4,increasing,1024,123456,1,parallel,2,0.464666
4,increasing,1024,123456,1,drake,1,0.109584
4,increasing,1024,123456,1,drake,2,0.108536
4,increasing,4096,123456,1,parallel,1,0.232857
4,increasing,4096,123456,1,parallel,2,0.276649
4,increasing,4096,123456,1,drake,1,0.226291
4,increasing,4096,123456,1,drake,2,0.231670
4,increasing,16384,123456,1,parallel,1,0.588498
4,increasing,16384,123456,1,parallel,2,0.777353
4,increasing,16384,123456,1,drake,1,0.800192
4,increasing,16384,123456,1,drake,2,0.840422
4,decreasing,1024,123456,1,parallel,1,0.281816
4,decreasing,1024,123456,1,parallel,2,0.234603
4,decreasing,1024,123456,1,drake,1,0.110073
4,decreasing,1024,123456,1,drake,2,0.108746
4,decreasing,4096,123456,1,parallel,1,1.036332
4,decreasing,4096,123456,1,parallel,2,0.984438
4,decreasing,4096,123456,1,drake,1,0.232647
4,decreasing,4096,123456,1,drake,2,0.233695
4,decreasing,16384,123456,1,parallel,1,11.977529
4,decreasing,16384,123456,1,parallel,2,12.091582
4,decreasing,16384,123456,1,drake,1,0.779379
4,decreasing,16384,123456,1,drake,2,0.769251
4,constant,1024,123456,1,parallel,1,0.214558
4,constant,1024,123456,1,parallel,2,0.229086
4,constant,1024,123456,1,drake,1,0.075011
4,constant,1024,123456,1,drake,2,0.077595
4,constant,4096,123456,1,parallel,1,0.238793
4,constant,4096,123456,1,parallel,2,0.262680
4,constant,4096,123456,1,drake,1,0.085138
4,constant,4096,123456,1,drake,2,0.082275
4,constant,16384,123456,1,parallel,1,0.873388
4,constant,16384,123456,1,parallel,2,0.612105
4,constant,16384,123456,1,drake,1,0.145064
4,constant,16384,123456,1,drake,2,0.150651
